campaign_id,campaign_date,platform,ad_type,target_audience,industry_vertical,campaign_duration_days,device_type,geographic_region,seasonality,creative_score,ad_spend,impressions,clicks,conversions,revenue_generated
CAMP_02390,2023-05-10 03:27:24.088817768,LinkedIn,Search,25-34,Technology,7,Mobile,North America,Q2,60.984998718393484,6196.63,519538,20690,1474,101213.84
CAMP_02391,2023-05-10 08:25:15.183036608,Facebook,Search,35-44,Entertainment,7,Mobile,Asia,Q2,44.64400766512188,18680.83,1950830,65613,1858,128686.59
CAMP_02392,2023-05-10 13:23:06.277255456,Google,Video,55+,Education,30,Desktop,Europe,Q2,60.634905488239376,58540.62,7899162,126334,4592,217839.66
CAMP_02393,2023-05-10 18:20:57.371474296,Facebook,Social,35-44,Education,14,Desktop,Asia,Q2,66.40807041219401,40566.63,5094178,93793,8217,372764.82
CAMP_02394,2023-05-10 23:18:48.465693144,Google,Search,45-54,Entertainment,7,Tablet,Asia,Q2,17.126275421429213,124898.81,12449912,275528,6347,339089.4
CAMP_02395,2023-05-11 04:16:39.559911984,Twitter,Display,45-54,Finance,14,Mobile,Asia,Q2,73.79698855317085,8223.6,649762,17785,1289,43135.79
CAMP_02396,2023-05-11 09:14:30.654130832,Facebook,Video,25-34,Travel,14,Mobile,North America,Q2,36.60662994089502,54055.04,6733537,184541,7202,164688.19
CAMP_02397,2023-05-11 14:12:21.748349672,Google,Display,35-44,Technology,60,Mobile,Asia,Q2,59.5530409887062,39745.8,4173337,80914,5047,370626.85
CAMP_02398,2023-05-11 19:10:12.842568512,Google,Social,25-34,Healthcare,7,Tablet,North America,Q2,46.812353291231396,15450.11,1718203,33767,2345,145058.31
CAMP_02399,2023-05-12 00:08:03.936787360,Instagram,Search,35-44,Retail,90,Mobile,North America,Q2,48.96085970431411,26267.14,2745517,95772,6483,330988.07
CAMP_02400,2023-05-12 05:05:55.031006200,Instagram,Display,25-34,Travel,30,Mobile,North America,Q2,93.87915879235976,159512.33,15563949,421449,34295,2203223.44
CAMP_02401,2023-05-12 10:03:46.125225048,Facebook,Video,45-54,Entertainment,7,Tablet,Europe,Q2,66.38535041591322,5342.84,476231,13993,1265,74011.86
CAMP_02402,2023-05-12 15:01:37.219443888,Google,Search,35-44,Entertainment,7,Mobile,Asia,Q2,78.09376805907182,3435.25,337438,12390,977,196210.6
CAMP_02403,2023-05-12 19:59:28.313662736,Facebook,Search,25-34,Retail,30,Desktop,North America,Q2,63.018827084054855,34505.09,3648178,166898,7388,1600864.39
CAMP_02404,2023-05-13 00:57:19.407881576,Facebook,Search,25-34,Entertainment,14,Mobile,North America,Q2,72.40027149309908,1924.84,190037,7846,461,26229.29
CAMP_02405,2023-05-13 05:55:10.502100424,LinkedIn,Display,55+,Entertainment,14,Mobile,Europe,Q2,68.34756724286903,7191.15,652083,10519,834,23867.23
CAMP_02406,2023-05-13 10:53:01.596319264,Instagram,Display,18-24,Entertainment,14,Tablet,Other,Q2,65.08912289373652,53181.76,5920345,106208,8373,865022.79
CAMP_02407,2023-05-13 15:50:52.690538112,Facebook,Search,18-24,Technology,30,Desktop,Europe,Q2,82.1431181832936,86853.39,8339768,224810,19996,1763357.43
CAMP_02408,2023-05-13 20:48:43.784756952,Google,Native,25-34,Finance,30,Mobile,Asia,Q2,63.130109076885404,4098.82,541706,17120,1427,28998.28
CAMP_02409,2023-05-14 01:46:34.878975800,TikTok,Display,55+,Retail,7,Mobile,Europe,Q2,100.0,7134.71,646640,10200,879,61403.35
CAMP_02410,2023-05-14 06:44:25.973194640,Facebook,Search,55+,Finance,30,Mobile,Asia,Q2,79.21063145624876,9052.3,851864,27278,1959,118626.56
CAMP_02411,2023-05-14 11:42:17.067413488,LinkedIn,Search,35-44,Technology,30,Desktop,Other,Q2,37.2091860452062,5235.49,420834,13114,418,23968.73
CAMP_02412,2023-05-14 16:40:08.161632328,Google,Search,45-54,Technology,7,Mobile,Europe,Q2,56.46900582034036,67796.1,8746735,171290,10379,452686.49
CAMP_02413,2023-05-14 21:37:59.255851176,Instagram,Display,25-34,Retail,60,Desktop,Europe,Q2,67.94155198981336,4574.56,379683,8459,291,16581.47
CAMP_02414,2023-05-15 02:35:50.350070016,Google,Social,55+,Technology,30,Mobile,Latin America,Q2,60.88993671424074,1790.43,252659,4159,355,23526.8
CAMP_02415,2023-05-15 07:33:41.444288856,Instagram,Search,18-24,Retail,90,Desktop,Other,Q2,73.73746837944336,75366.36,6155898,133376,4917,252630.62
CAMP_02416,2023-05-15 12:31:32.538507704,TikTok,Search,18-24,Travel,7,Mobile,North America,Q2,75.94033409667747,11838.97,1190212,39549,1847,32001.83
CAMP_02417,2023-05-15 17:29:23.632726544,Facebook,Display,18-24,Healthcare,90,Desktop,Europe,Q2,32.808260284020704,27970.31,2779976,46858,2935,255825.64
CAMP_02418,2023-05-15 22:27:14.726945392,Google,Display,35-44,Finance,30,Mobile,Asia,Q2,85.62155089432989,72183.31,7964254,212727,24717,1274524.47
CAMP_02419,2023-05-16 03:25:05.821164232,Google,Video,45-54,Healthcare,30,Mobile,Europe,Q2,50.06365069027911,11361.71,1264417,20770,1259,93000.12
CAMP_02420,2023-05-16 08:22:56.915383080,Facebook,Social,25-34,Healthcare,30,Tablet,Europe,Q2,48.081909882704856,1377.64,171999,4004,192,2309.58
CAMP_02421,2023-05-16 13:20:48.009601920,Google,Display,55+,Travel,7,Mobile,Asia,Q2,48.01755214588919,1299.79,153034,1895,69,2614.34
CAMP_02422,2023-05-16 18:18:39.103820768,Google,Search,25-34,Retail,60,Mobile,North America,Q2,76.17152811981165,108099.2,15359349,765534,66293,4979073.74
CAMP_02423,2023-05-16 23:16:30.198039608,LinkedIn,Display,25-34,Technology,30,Mobile,North America,Q2,54.65864603704428,42972.58,3434868,86371,2216,101367.55
CAMP_02424,2023-05-17 04:14:21.292258456,Facebook,Search,35-44,Travel,7,Mobile,Other,Q2,46.72896711324585,682.32,61798,2090,153,10805.05
CAMP_02425,2023-05-17 09:12:12.386477296,Facebook,Search,35-44,Technology,7,Desktop,Europe,Q2,51.520816851129254,1963.17,184536,4678,221,12053.94
CAMP_02426,2023-05-17 14:10:03.480696144,TikTok,Display,45-54,Retail,7,Mobile,Latin America,Q2,24.106166821682457,93600.47,7854815,85266,3652,251281.41
CAMP_02427,2023-05-17 19:07:54.574914984,Google,Video,35-44,Retail,30,Desktop,Asia,Q2,43.15672472097026,1461.45,207629,5158,268,11887.31
CAMP_02428,2023-05-18 00:05:45.669133832,TikTok,Display,35-44,Retail,30,Desktop,Asia,Q2,35.20832902693801,5898.96,594160,12843,505,11358.14
CAMP_02429,2023-05-18 05:03:36.763352672,Facebook,Search,25-34,Travel,14,Desktop,Asia,Q2,54.61661339008218,1086.97,105129,3450,141,11727.66
CAMP_02430,2023-05-18 10:01:27.857571520,Twitter,Search,35-44,Technology,14,Mobile,North America,Q2,73.28386540547184,20989.47,1607693,50647,1688,66405.09
CAMP_02431,2023-05-18 14:59:18.951790360,Instagram,Display,55+,Travel,30,Mobile,Europe,Q2,71.07751801866453,68050.81,7247202,95866,6951,82283.51
CAMP_02432,2023-05-18 19:57:10.046009200,Twitter,Search,18-24,Travel,30,Desktop,Europe,Q2,85.13500995093166,901.1,73568,2471,161,8669.49
CAMP_02433,2023-05-19 00:55:01.140228048,TikTok,Display,45-54,Healthcare,7,Mobile,Europe,Q2,80.67951634593241,246.58,25479,753,61,1658.26
CAMP_02434,2023-05-19 05:52:52.234446888,Facebook,Display,35-44,Retail,14,Desktop,North America,Q2,49.428065701632455,37423.18,3488385,70090,2086,61495.52
CAMP_02435,2023-05-19 10:50:43.328665736,TikTok,Video,25-34,Retail,7,Mobile,North America,Q2,60.38142801507426,171947.35,16224543,397921,28799,1424724.57
CAMP_02436,2023-05-19 15:48:34.422884576,Facebook,Social,55+,Finance,60,Mobile,North America,Q2,59.34887811557163,3306.09,392550,6519,343,24996.65
CAMP_02437,2023-05-19 20:46:25.517103424,Facebook,Display,35-44,Finance,30,Desktop,Europe,Q2,16.978946345562264,78644.31,7958603,124289,2771,202795.06
CAMP_02438,2023-05-20 01:44:16.611322264,Facebook,Display,25-34,Healthcare,90,Desktop,Other,Q2,35.65480926180511,1986.84,232561,4809,232,3729.12
CAMP_02439,2023-05-20 06:42:07.705541112,Instagram,Display,25-34,Finance,14,Desktop,Other,Q2,56.65426645697775,28818.54,3395309,80179,5240,418974.17
CAMP_02440,2023-05-20 11:39:58.799759952,Google,Video,25-34,Travel,60,Desktop,North America,Q2,56.54207129718383,1949.51,261546,7919,311,10281.26
CAMP_02441,2023-05-20 16:37:49.893978800,Instagram,Search,45-54,Healthcare,30,Desktop,North America,Q2,70.24650108410334,6240.59,632870,25304,2033,40569.28
CAMP_02442,2023-05-20 21:35:40.988197640,Instagram,Video,35-44,Entertainment,14,Mobile,North America,Q2,69.27283259071696,45073.12,3646899,81614,6036,109993.25
CAMP_02443,2023-05-21 02:33:32.082416488,LinkedIn,Video,55+,Education,14,Tablet,North America,Q2,24.586149958005294,2463.18,229582,3450,128,4653.09
CAMP_02444,2023-05-21 07:31:23.176635328,Twitter,Search,25-34,Retail,30,Desktop,Asia,Q2,70.3719346891506,20576.76,1522222,46919,2267,138348.78
CAMP_02445,2023-05-21 12:29:14.270854176,Facebook,Display,18-24,Technology,60,Desktop,Latin America,Q2,63.57174412907528,8491.28,973367,18784,1133,18173.68
CAMP_02446,2023-05-21 17:27:05.365073016,Facebook,Social,18-24,Retail,14,Mobile,North America,Q2,72.46746363289259,16382.67,1756419,31428,2935,172041.82
CAMP_02447,2023-05-21 22:24:56.459291864,Facebook,Search,35-44,Retail,7,Tablet,North America,Q2,81.3373117528318,9882.75,1139748,41250,3449,239239.84
CAMP_02448,2023-05-22 03:22:47.553510704,Google,Display,55+,Finance,30,Mobile,North America,Q2,57.14234054424057,3885.18,461267,6101,383,30976.61
CAMP_02449,2023-05-22 08:20:38.647729544,Google,Search,35-44,Technology,90,Mobile,North America,Q2,84.9117647396016,12058.68,1624458,64984,4754,178885.51
CAMP_02450,2023-05-22 13:18:29.741948392,Facebook,Video,25-34,Finance,30,Mobile,Asia,Q2,42.211990922139066,1284.71,160392,4666,313,22697.72
CAMP_02451,2023-05-22 18:16:20.836167232,Facebook,Search,45-54,Travel,14,Mobile,Europe,Q2,41.08523759255563,176.31,16383,281,15,183.44
CAMP_02452,2023-05-22 23:14:11.930386080,TikTok,Search,45-54,Retail,14,Mobile,Asia,Q2,68.57544380271082,14695.51,1357482,36998,2243,67229.69
CAMP_02453,2023-05-23 04:12:03.024604920,Instagram,Display,18-24,Healthcare,14,Desktop,Europe,Q2,52.6246490938964,11840.32,1301786,20640,832,64011.36
CAMP_02454,2023-05-23 09:09:54.118823768,Facebook,Search,45-54,Retail,60,Desktop,North America,Q2,65.23265129237939,3892.3,512053,16578,1302,94411.89
CAMP_02455,2023-05-23 14:07:45.213042608,Instagram,Social,25-34,Technology,30,Mobile,North America,Q2,99.85964239688983,1452.18,150909,6666,402,39829.09
CAMP_02456,2023-05-23 19:05:36.307261456,Google,Native,18-24,Finance,30,Desktop,North America,Q2,67.86990147007951,77489.37,11010545,261082,12687,2289261.24
CAMP_02457,2023-05-24 00:03:27.401480296,Facebook,Search,25-34,Travel,14,Mobile,Asia,Q2,64.24339077728239,2457.48,320709,12239,885,32704.18
CAMP_02458,2023-05-24 05:01:18.495699144,Instagram,Search,35-44,Finance,60,Mobile,Asia,Q2,42.615592426963055,10158.32,1039501,28793,1956,123470.38
CAMP_02459,2023-05-24 09:59:09.589917984,Instagram,Display,25-34,Retail,30,Mobile,Asia,Q2,26.00040386751307,45541.9,5158898,59893,1721,72832.28
CAMP_02460,2023-05-24 14:57:00.684136832,Facebook,Display,25-34,Finance,90,Desktop,North America,Q2,58.54906769452979,11797.53,1508109,24858,1466,120678.71
CAMP_02461,2023-05-24 19:54:51.778355672,TikTok,Search,25-34,Retail,30,Mobile,Asia,Q2,81.33740493216393,36926.91,3261184,116472,3989,158813.37
CAMP_02462,2023-05-25 00:52:42.872574520,Twitter,Display,45-54,Technology,60,Mobile,North America,Q2,53.54123985878652,16705.53,1267971,18149,549,33413.36
CAMP_02463,2023-05-25 05:50:33.966793360,Instagram,Native,55+,Healthcare,60,Mobile,North America,Q2,68.02924998410738,23888.28,2640916,40099,1421,112150.79
CAMP_02464,2023-05-25 10:48:25.061012208,Instagram,Display,45-54,Retail,14,Desktop,Europe,Q2,88.52994545437164,283.78,30180,899,89,3073.03
CAMP_02465,2023-05-25 15:46:16.155231048,Instagram,Display,25-34,Finance,90,Desktop,Europe,Q2,88.0303262646072,2918.86,244333,6662,257,3828.24
CAMP_02466,2023-05-25 20:44:07.249449888,Google,Display,25-34,Healthcare,7,Mobile,Asia,Q2,68.57631775203565,15824.44,2185503,65371,6322,577443.65
CAMP_02467,2023-05-26 01:41:58.343668736,Facebook,Social,25-34,Finance,30,Mobile,Asia,Q2,63.40212957314686,1217.74,142297,3470,118,14739.75
CAMP_02468,2023-05-26 06:39:49.437887576,Google,Search,18-24,Retail,90,Desktop,North America,Q2,29.627339019938486,9341.1,1267317,20936,1266,165683.76
CAMP_02469,2023-05-26 11:37:40.532106424,Instagram,Search,35-44,Travel,14,Desktop,North America,Q2,47.39610711646119,7808.51,933542,29940,730,49922.54
CAMP_02470,2023-05-26 16:35:31.626325264,Instagram,Display,35-44,Technology,30,Mobile,North America,Q2,54.38488383963854,8949.63,907090,19309,955,11381.47
CAMP_02471,2023-05-26 21:33:22.720544112,Google,Social,45-54,Entertainment,30,Desktop,North America,Q2,42.953367771316955,59513.13,7970506,159258,7472,1653107.66
CAMP_02472,2023-05-27 02:31:13.814762952,TikTok,Video,35-44,Technology,30,Tablet,North America,Q2,64.96906525905528,20131.35,1858199,54838,2080,31768.63
CAMP_02473,2023-05-27 07:29:04.908981800,TikTok,Social,25-34,Finance,60,Mobile,Asia,Q2,98.23296366972201,18820.93,1874641,83474,3871,85547.93
CAMP_02474,2023-05-27 12:26:56.003200640,LinkedIn,Search,25-34,Finance,30,Desktop,North America,Q2,90.35523185323234,45210.06,3944184,211500,18454,931244.25
CAMP_02475,2023-05-27 17:24:47.097419488,Instagram,Display,35-44,Technology,60,Mobile,Asia,Q2,64.87759723662414,11869.78,1058688,27041,1972,57483.53
CAMP_02476,2023-05-27 22:22:38.191638328,Twitter,Search,25-34,Retail,14,Desktop,Europe,Q2,75.58868144049657,27512.78,2112909,81330,2636,44883.32
CAMP_02477,2023-05-28 03:20:29.285857176,Google,Search,25-34,Technology,14,Mobile,North America,Q2,45.427913692877624,3034.88,429525,10842,600,56813.92
CAMP_02478,2023-05-28 08:18:20.380076016,Twitter,Video,25-34,Education,14,Mobile,Europe,Q2,89.28178701337603,8093.38,697518,19674,1236,118410.18
CAMP_02479,2023-05-28 13:16:11.474294864,Google,Social,25-34,Entertainment,30,Desktop,Asia,Q2,28.76066808109639,13813.06,1652816,37625,2316,197966.18
CAMP_02480,2023-05-28 18:14:02.568513704,Twitter,Search,18-24,Retail,7,Desktop,Europe,Q2,78.25656322172324,10688.68,903076,20666,1525,52368.82
CAMP_02481,2023-05-28 23:11:53.662732552,Facebook,Display,45-54,Healthcare,30,Mobile,North America,Q2,69.9117942039955,234654.06,27515088,498715,28037,580455.94
CAMP_02482,2023-05-29 04:09:44.756951392,Twitter,Video,45-54,Education,14,Mobile,Latin America,Q2,44.88281226491151,3281.43,296648,7123,254,23873.61
CAMP_02483,2023-05-29 09:07:35.851170232,TikTok,Search,25-34,Entertainment,30,Mobile,North America,Q2,55.82426486524125,35081.5,2795023,89591,4914,75965.23
CAMP_02484,2023-05-29 14:05:26.945389080,Google,Search,18-24,Retail,7,Desktop,Latin America,Q2,37.314945936878814,2741.32,278161,7347,348,27078.55
CAMP_02485,2023-05-29 19:03:18.039607920,Facebook,Search,45-54,Education,30,Desktop,North America,Q2,38.16719904395536,1704.26,170678,4533,294,13222.51
CAMP_02486,2023-05-30 00:01:09.133826768,TikTok,Search,25-34,Technology,30,Mobile,Asia,Q2,28.1789199875214,2945.46,253242,5899,309,9580.4
CAMP_02487,2023-05-30 04:59:00.228045608,Instagram,Search,25-34,Finance,60,Desktop,Europe,Q2,75.35027804401423,42440.51,4119401,168136,9719,225672.88
CAMP_02488,2023-05-30 09:56:51.322264456,Twitter,Native,18-24,Finance,30,Desktop,Europe,Q2,84.10689938853362,2928.91,200528,3250,136,3052.55
CAMP_02489,2023-05-30 14:54:42.416483296,Instagram,Search,25-34,Education,30,Mobile,North America,Q2,16.76384272373148,5822.77,586925,15486,437,45602.99
CAMP_02490,2023-05-30 19:52:33.510702144,Facebook,Social,45-54,Travel,60,Desktop,North America,Q2,96.76611032303012,3345.03,414642,11003,703,23822.32
CAMP_02491,2023-05-31 00:50:24.604920984,Facebook,Video,45-54,Travel,30,Mobile,Asia,Q2,59.759835267263206,30324.5,2968475,81589,4172,79323.47
CAMP_02492,2023-05-31 05:48:15.699139832,Google,Display,25-34,Retail,14,Desktop,Latin America,Q2,65.79706409753676,96082.02,10589718,269499,18125,936013.36
CAMP_02493,2023-05-31 10:46:06.793358672,LinkedIn,Display,25-34,Travel,60,Mobile,Europe,Q2,30.551743288298475,5371.11,484590,9449,459,31549.39
CAMP_02494,2023-05-31 15:43:57.887577520,Facebook,Search,18-24,Retail,30,Mobile,North America,Q2,86.41651500329729,96389.77,9981323,271314,24287,1950185.98
CAMP_02495,2023-05-31 20:41:48.981796360,Instagram,Social,18-24,Technology,14,Mobile,North America,Q2,64.00500186333669,81239.02,8351967,125566,8654,681702.15
CAMP_02496,2023-06-01 01:39:40.076015208,Instagram,Video,55+,Finance,30,Desktop,Asia,Q2,82.77652479542598,2165.63,209297,4899,447,10388.27
CAMP_02497,2023-06-01 06:37:31.170234048,Instagram,Video,35-44,Finance,60,Mobile,North America,Q2,84.41716641295487,31695.21,3105709,85300,8102,401995.94
CAMP_02498,2023-06-01 11:35:22.264452896,Twitter,Social,35-44,Healthcare,90,Mobile,North America,Q2,86.69748845442541,2399.81,170673,4591,313,11372.44
CAMP_02499,2023-06-01 16:33:13.358671736,TikTok,Display,45-54,Finance,90,Tablet,Asia,Q2,47.03438448295594,30023.8,2485100,43279,1052,34340.75
CAMP_02500,2023-06-01 21:31:04.452890584,Facebook,Search,45-54,Travel,14,Tablet,Europe,Q2,55.84075984213591,26726.06,3426344,122166,7948,356760.67
CAMP_02501,2023-06-02 02:28:55.547109424,Twitter,Search,45-54,Technology,14,Tablet,North America,Q2,47.765958505409706,46417.12,4172406,133298,4636,290249.68
CAMP_02502,2023-06-02 07:26:46.641328264,LinkedIn,Social,18-24,Technology,7,Mobile,North America,Q2,77.90192925482566,60412.94,5794767,161533,6708,225865.94
CAMP_02503,2023-06-02 12:24:37.735547112,Instagram,Video,25-34,Travel,14,Desktop,Asia,Q2,66.65778458727482,24025.1,2413571,94564,4530,320312.73
CAMP_02504,2023-06-02 17:22:28.829765952,TikTok,Video,35-44,Retail,60,Mobile,North America,Q2,81.38289728026476,4828.01,406753,14018,595,37123.97
CAMP_02505,2023-06-02 22:20:19.923984800,Google,Search,25-34,Healthcare,14,Mobile,Latin America,Q2,82.25477606114464,133139.06,18602955,842225,96652,3934991.58
CAMP_02506,2023-06-03 03:18:11.018203640,Google,Native,55+,Entertainment,30,Mobile,North America,Q2,25.454810181221845,14255.06,1942776,26440,1394,18801.93
CAMP_02507,2023-06-03 08:16:02.112422488,Twitter,Search,35-44,Finance,30,Mobile,North America,Q2,87.01540261107745,2563.46,168259,7685,265,16625.46
CAMP_02508,2023-06-03 13:13:53.206641328,Facebook,Display,55+,Entertainment,30,Mobile,Asia,Q2,79.01721915531434,3867.75,409991,5978,504,16377.28
CAMP_02509,2023-06-03 18:11:44.300860176,Twitter,Search,25-34,Retail,7,Mobile,Europe,Q2,52.61550233629005,3251.62,280223,6951,264,12834.59
CAMP_02510,2023-06-03 23:09:35.395079016,Twitter,Native,45-54,Education,14,Desktop,North America,Q2,66.99585533059258,27897.35,2365723,63737,2041,30929.33
CAMP_02511,2023-06-04 04:07:26.489297864,Google,Social,25-34,Retail,14,Mobile,Europe,Q2,57.52660856834592,324998.12,31625126,605743,52338,2149845.77
CAMP_02512,2023-06-04 09:05:17.583516704,Twitter,Native,55+,Finance,14,Mobile,North America,Q2,72.32111357262352,300.33,25376,392,13,146.95
CAMP_02513,2023-06-04 14:03:08.677735552,Facebook,Video,25-34,Retail,90,Mobile,Asia,Q2,52.57207238590247,950.48,103321,2126,107,18352.36
CAMP_02514,2023-06-04 19:00:59.771954392,Instagram,Video,35-44,Healthcare,60,Tablet,North America,Q2,69.57854482338215,5531.49,503523,14751,452,4623.4
CAMP_02515,2023-06-04 23:58:50.866173240,Instagram,Search,45-54,Entertainment,14,Mobile,Asia,Q2,61.34610609318704,8129.78,682922,17885,543,10080.27
CAMP_02516,2023-06-05 04:56:41.960392080,TikTok,Social,25-34,Travel,60,Mobile,Europe,Q2,51.35612193009389,27111.34,2547872,54745,3325,219131.87
CAMP_02517,2023-06-05 09:54:33.054610928,Google,Display,35-44,Entertainment,14,Mobile,Asia,Q2,63.80272489804118,29267.41,3425144,73759,6890,359217.49
CAMP_02518,2023-06-05 14:52:24.148829768,Instagram,Display,55+,Healthcare,30,Desktop,Asia,Q2,100.0,2563.25,265848,4247,434,24294.18
CAMP_02519,2023-06-05 19:50:15.243048608,LinkedIn,Social,25-34,Travel,14,Mobile,Europe,Q2,46.28926740348636,10596.53,1100941,18871,811,42504.06
CAMP_02520,2023-06-06 00:48:06.337267456,LinkedIn,Video,35-44,Finance,30,Mobile,Europe,Q2,55.00112817476862,13665.24,1041385,28951,883,95680.2
CAMP_02521,2023-06-06 05:45:57.431486296,LinkedIn,Display,18-24,Healthcare,14,Mobile,North America,Q2,46.63775200733939,17010.33,1652562,27290,848,40074.96
CAMP_02522,2023-06-06 10:43:48.525705144,Google,Search,45-54,Healthcare,7,Desktop,North America,Q2,48.735672289448324,9532.69,1017152,29348,1068,82171.16
CAMP_02523,2023-06-06 15:41:39.619923984,Facebook,Search,35-44,Finance,14,Mobile,Asia,Q2,76.31548706770715,3978.16,386262,17790,1558,43860.62
CAMP_02524,2023-06-06 20:39:30.714142832,Facebook,Social,25-34,Education,14,Desktop,Asia,Q2,74.31764919272136,37114.72,3959224,87524,3646,125236.7
CAMP_02525,2023-06-07 01:37:21.808361672,Twitter,Display,18-24,Retail,30,Mobile,North America,Q2,59.882729933573806,19386.25,1393364,19516,637,28842.35
CAMP_02526,2023-06-07 06:35:12.902580520,Facebook,Search,35-44,Healthcare,7,Tablet,Latin America,Q2,80.52593170538223,12416.51,1339229,59601,3152,172338.59
CAMP_02527,2023-06-07 11:33:03.996799360,Google,Search,18-24,Entertainment,30,Desktop,Europe,Q2,75.86886590988621,2926.34,310431,9000,431,26073.69
CAMP_02528,2023-06-07 16:30:55.091018208,TikTok,Search,18-24,Travel,30,Desktop,Europe,Q2,56.75331627947572,27686.01,2643365,80780,5048,189091.6
CAMP_02529,2023-06-07 21:28:46.185237048,Google,Search,35-44,Education,30,Mobile,North America,Q2,29.32270516411588,37642.44,4912856,109582,6903,548777.25
CAMP_02530,2023-06-08 02:26:37.279455896,TikTok,Display,25-34,Finance,30,Mobile,North America,Q2,76.59566015898005,3265.74,252176,5383,406,22317.86
CAMP_02531,2023-06-08 07:24:28.373674736,LinkedIn,Video,25-34,Healthcare,7,Mobile,Europe,Q2,63.3932924200395,31479.37,3193782,96274,6863,281355.53
CAMP_02532,2023-06-08 12:22:19.467893584,Twitter,Video,35-44,Finance,30,Desktop,North America,Q2,60.44446927401184,52608.91,4224516,140828,4626,99859.08
CAMP_02533,2023-06-08 17:20:10.562112424,Facebook,Display,18-24,Finance,60,Tablet,Europe,Q2,50.67903959980569,14527.88,1549843,30390,2142,100720.89
CAMP_02534,2023-06-08 22:18:01.656331272,Google,Search,25-34,Travel,30,Mobile,Other,Q2,74.89297898232633,2537.59,246962,9216,828,66275.44
CAMP_02535,2023-06-09 03:15:52.750550112,LinkedIn,Social,18-24,Travel,30,Desktop,Asia,Q2,66.96992504857002,1882.23,203060,5556,298,20081.9
CAMP_02536,2023-06-09 08:13:43.844768952,Twitter,Social,35-44,Education,30,Mobile,Europe,Q2,55.263439143954066,7170.11,635511,11785,641,20572.18
CAMP_02537,2023-06-09 13:11:34.938987800,LinkedIn,Social,35-44,Retail,14,Tablet,Europe,Q2,35.49090905562177,119677.27,9263668,129924,6828,286541.91
CAMP_02538,2023-06-09 18:09:26.033206640,Google,Display,45-54,Education,30,Mobile,North America,Q2,81.35858203760152,12129.14,1550025,41472,3191,167326.35
CAMP_02539,2023-06-09 23:07:17.127425488,LinkedIn,Search,25-34,Travel,60,Mobile,Other,Q2,72.09810446311754,820.15,85317,3519,174,9806.83
CAMP_02540,2023-06-10 04:05:08.221644328,LinkedIn,Display,18-24,Technology,7,Mobile,Latin America,Q2,65.10805799891192,6078.03,506974,10056,557,23878.66
CAMP_02541,2023-06-10 09:02:59.315863176,LinkedIn,Display,18-24,Finance,60,Desktop,Asia,Q2,6.864520097720046,2865.92,274985,2068,47,2456.84
CAMP_02542,2023-06-10 14:00:50.410082016,LinkedIn,Video,25-34,Entertainment,14,Desktop,North America,Q2,59.2421148576788,11202.73,1106016,35819,1047,27935.95
CAMP_02543,2023-06-10 18:58:41.504300864,Twitter,Search,55+,Healthcare,14,Mobile,North America,Q2,55.175925930486734,99073.69,6952343,152285,8872,431360.6
CAMP_02544,2023-06-10 23:56:32.598519704,Instagram,Native,25-34,Travel,60,Mobile,North America,Q2,47.630086298913184,1434.37,163444,3418,210,12277.45
CAMP_02545,2023-06-11 04:54:23.692738552,Google,Display,25-34,Finance,60,Mobile,Europe,Q2,75.08470557128568,1656.71,200279,4382,485,45848.42
CAMP_02546,2023-06-11 09:52:14.786957392,Instagram,Video,18-24,Entertainment,60,Mobile,North America,Q2,74.29720068334555,3358.47,377191,11795,636,17035.62
CAMP_02547,2023-06-11 14:50:05.881176240,Google,Social,35-44,Entertainment,60,Mobile,Asia,Q2,68.73649434384775,50097.25,6008644,137781,9891,1877326.65
CAMP_02548,2023-06-11 19:47:56.975395080,Facebook,Display,35-44,Finance,14,Desktop,Europe,Q2,80.75781829535485,19117.21,2062186,66147,6770,593732.7
CAMP_02549,2023-06-12 00:45:48.069613928,Facebook,Social,35-44,Education,30,Desktop,North America,Q2,39.554029719323154,9214.83,1145585,16048,1162,94176.52
CAMP_02550,2023-06-12 05:43:39.163832768,Google,Social,45-54,Healthcare,14,Desktop,Asia,Q2,50.92691886461387,13031.67,1491944,35322,1963,179671.76
CAMP_02551,2023-06-12 10:41:30.258051616,Facebook,Native,35-44,Finance,14,Desktop,North America,Q2,61.49584526371611,28656.56,3206891,93486,7108,1290341.37
CAMP_02552,2023-06-12 15:39:21.352270456,Google,Search,18-24,Retail,14,Mobile,Asia,Q2,47.5599596154417,16975.82,1644924,44966,2189,164060.45
CAMP_02553,2023-06-12 20:37:12.446489296,Twitter,Search,25-34,Finance,30,Desktop,North America,Q2,74.54338443407084,67998.19,6294273,226085,11793,403113.19
CAMP_02554,2023-06-13 01:35:03.540708144,TikTok,Search,35-44,Entertainment,30,Mobile,North America,Q2,49.5559830373661,43927.54,3588941,110378,4302,139160.72
CAMP_02555,2023-06-13 06:32:54.634926984,Google,Search,35-44,Travel,60,Desktop,North America,Q2,85.9674000889351,7235.24,755473,24156,2528,74153.12
CAMP_02556,2023-06-13 11:30:45.729145832,TikTok,Search,35-44,Technology,30,Mobile,Other,Q2,41.37681196499621,509.63,39342,1007,54,1403.44
CAMP_02557,2023-06-13 16:28:36.823364672,Instagram,Display,35-44,Technology,7,Desktop,Europe,Q2,100.0,16637.49,1612613,40987,3286,37996.88
